Date,Close,Simple_return,Daily_volatility_simple
2011-03-02,0.9399,0.021408389480547685,0.021408389480547685
2011-03-03,0.9391,-0.0008511543781252184,0.0008511543781252184
2011-03-04,0.9012,-0.040357789372803765,0.040357789372803765
2011-03-05,0.9103,0.010097647581003066,0.010097647581003066
2011-03-06,0.8999,-0.011424805009337513,0.011424805009337513
2011-03-07,0.885,-0.01655739526614075,0.01655739526614075
2011-03-08,0.87,-0.016949152542372947,0.016949152542372947
2011-03-09,0.8645,-0.00632183908045969,0.00632183908045969
2011-03-10,0.9329,0.07912087912087906,0.07912087912087906
2011-03-11,0.88,-0.05670489870296913,0.05670489870296913
2011-03-12,0.918,0.04318181818181821,0.04318181818181821
2011-03-13,0.8925,-0.0277777777777779,0.0277777777777779
2011-03-14,0.8949,0.0026890756302522245,0.0026890756302522245
2011-03-15,0.87,-0.02782433791485084,0.02782433791485084
2011-03-16,0.86,-0.011494252873563204,0.011494252873563204
2011-03-17,0.8254,-0.04023255813953486,0.04023255813953486
2011-03-18,0.8165,-0.010782650835958307,0.010782650835958307
2011-03-19,0.765,-0.06307409675443965,0.06307409675443965
2011-03-20,0.7522,-0.01673202614379088,0.01673202614379088
2011-03-21,0.759,0.009040148896570122,0.009040148896570122
2011-03-22,0.809,0.06587615283267456,0.06587615283267456
2011-03-23,0.8497,0.05030902348578481,0.05030902348578481
2011-03-24,0.8669,0.020242438507708682,0.020242438507708682
2011-03-25,0.8838,0.019494751413081213,0.019494751413081213
2011-03-26,0.8552,-0.03236026250282875,0.03236026250282875
2011-03-27,0.8275,-0.03239008419083245,0.03239008419083245
2011-03-28,0.799,-0.03444108761329301,0.03444108761329301
2011-03-29,0.7925,-0.008135168961201589,0.008135168961201589
2011-03-30,0.7897,-0.0035331230283911497,0.0035331230283911497
2011-03-31,0.7846,-0.00645814866404959,0.00645814866404959
2011-04-01,0.7741,-0.013382615345398863,0.013382615345398863
2011-04-02,0.782,0.010205399819144922,0.010205399819144922
2011-04-03,0.779,-0.0038363171355498826,0.0038363171355498826
2011-04-04,0.68,-0.12708600770218226,0.12708600770218226
2011-04-05,0.71,0.04411764705882337,0.04411764705882337
2011-04-06,0.74,0.04225352112676051,0.04225352112676051
2011-04-07,0.7538,0.01864864864864879,0.01864864864864879
2011-04-08,0.75,-0.005041124966834731,0.005041124966834731
2011-04-09,0.73,-0.026666666666666727,0.026666666666666727
2011-04-10,0.7369,0.009452054794520492,0.009452054794520492
2011-04-11,0.77,0.04491789930791157,0.04491789930791157
2011-04-12,0.86,0.11688311688311681,0.11688311688311681
2011-04-13,0.9225,0.07267441860465107,0.07267441860465107
2011-04-14,1.0,0.08401084010840121,0.08401084010840121
2011-04-15,0.9899,-0.010099999999999998,0.010099999999999998
2011-04-16,1.05,0.0607132033538742,0.0607132033538742
2011-04-17,1.112,0.059047619047619015,0.059047619047619015
2011-04-18,1.162,0.04496402877697836,0.04496402877697836
2011-04-19,1.198,0.030981067125645412,0.030981067125645412
2011-04-20,1.142,-0.046744574290484175,0.046744574290484175
2011-04-21,1.21,0.05954465849387036,0.05954465849387036
2011-04-22,1.409,0.1644628099173555,0.1644628099173555
2011-04-23,1.7,0.2065294535131299,0.2065294535131299
2011-04-24,1.631,-0.04058823529411759,0.04058823529411759
2011-04-25,1.559,-0.04414469650521158,0.04414469650521158
2011-04-26,1.795,0.15137908915971776,0.15137908915971776
2011-04-27,1.9,0.058495821727019504,0.058495821727019504
2011-04-28,2.211,0.16368421052631588,0.16368421052631588
2011-04-29,2.88,0.3025780189959295,0.3025780189959295
2011-04-30,3.55,0.23263888888888884,0.23263888888888884
2011-05-01,3.033,-0.14563380281690141,0.14563380281690141
2011-05-02,3.2,0.05506099571381484,0.05506099571381484
2011-05-03,3.41,0.06562500000000004,0.06562500000000004
2011-05-04,3.406,-0.001173020527859281,0.001173020527859281
2011-05-05,3.333,-0.021432765707574908,0.021432765707574908
2011-05-06,3.452,0.03570357035703564,0.03570357035703564
2011-05-07,3.641,0.0547508690614138,0.0547508690614138
2011-05-08,3.866,0.06179620983246359,0.06179620983246359
2011-05-09,3.8,-0.017071908949819026,0.017071908949819026
2011-05-10,5.81,0.5289473684210526,0.5289473684210526
2011-05-11,5.5,-0.05335628227194489,0.05335628227194489
2011-05-12,6.3,0.1454545454545455,0.1454545454545455
2011-05-13,8.198,0.30126984126984135,0.30126984126984135
2011-05-14,7.198,-0.12198097096852889,0.12198097096852889
2011-05-15,6.987,-0.029313698249513798,0.029313698249513798
2011-05-16,8.034,0.14984972091026205,0.14984972091026205
2011-05-17,7.19,-0.10505352252925071,0.10505352252925071
2011-05-18,6.88,-0.04311543810848406,0.04311543810848406
2011-05-19,6.811,-0.01002906976744189,0.01002906976744189
2011-05-20,5.59,-0.17926882983409187,0.17926882983409187
2011-05-21,6.12,0.0948121645796065,0.0948121645796065
2011-05-22,6.69,0.0931372549019609,0.0931372549019609
2011-05-23,7.15,0.06875934230194325,0.06875934230194325
2011-05-24,7.42,0.03776223776223775,0.03776223776223775
2011-05-25,8.4,0.13207547169811318,0.13207547169811318
2011-05-26,8.798,0.0473809523809523,0.0473809523809523
2011-05-27,8.5,-0.03387133439418055,0.03387133439418055
2011-05-28,8.3,-0.0235294117647058,0.0235294117647058
2011-05-29,8.43,0.015662650602409567,0.015662650602409567
2011-05-30,8.8,0.043890865954923086,0.043890865954923086
2011-05-31,8.741,-0.006704545454545574,0.006704545454545574
2011-06-01,9.57,0.09484040727605536,0.09484040727605536
2011-06-02,10.6,0.10762800417972818,0.10762800417972818
2011-06-03,14.29,0.3481132075471698,0.3481132075471698
2011-06-04,18.89,0.32190342897130875,0.32190342897130875
2011-06-05,16.7,-0.11593435680254105,0.11593435680254105
2011-06-06,18.55,0.1107784431137726,0.1107784431137726
2011-06-07,23.92,0.2894878706199462,0.2894878706199462
2011-06-08,29.6,0.23745819397993317,0.23745819397993317
2011-06-09,28.92,-0.02297297297297296,0.02297297297297296
2011-06-10,23.95,-0.17185338865836797,0.17185338865836797
2011-06-11,14.65,-0.3883089770354906,0.3883089770354906
2011-06-12,18.55,0.2662116040955631,0.2662116040955631
2011-06-13,19.84,0.0695417789757411,0.0695417789757411
2011-06-14,19.28,-0.028225806451612878,0.028225806451612878
2011-06-15,19.49,0.010892116182572575,0.010892116182572575
2011-06-16,17.0,-0.12775782452539752,0.12775782452539752
2011-06-17,15.68,-0.0776470588235294,0.0776470588235294
2011-06-18,16.89,0.07716836734693877,0.07716836734693877
2011-06-19,17.51,0.03670811130846663,0.03670811130846663
2011-06-20,17.51,0.0,0.0
2011-06-21,17.51,0.0,0.0
2011-06-22,17.51,0.0,0.0
2011-06-23,17.51,0.0,0.0
2011-06-24,17.51,0.0,0.0
2011-06-25,17.51,0.0,0.0
2011-06-26,16.45,-0.060536836093660895,0.060536836093660895
2011-06-27,16.75,0.01823708206686936,0.01823708206686936
2011-06-28,16.95,0.011940298507462588,0.011940298507462588
2011-06-29,16.85,-0.005899705014749124,0.005899705014749124
2011-06-30,16.1,-0.04451038575667654,0.04451038575667654
2011-07-01,15.4,-0.0434782608695653,0.0434782608695653
2011-07-02,15.4,0.0,0.0
2011-07-03,15.44,0.0025974025974024872,0.0025974025974024872
2011-07-04,13.86,-0.10233160621761661,0.10233160621761661
2011-07-05,12.91,-0.06854256854256846,0.06854256854256846
2011-07-06,14.8,0.14639814097598758,0.14639814097598758
2011-07-07,14.78,-0.0013513513513514486,0.0013513513513514486
2011-07-08,14.31,-0.031799729364005325,0.031799729364005325
2011-07-09,14.38,0.004891684136967278,0.004891684136967278
2011-07-10,14.9,0.03616133518776077,0.03616133518776077
2011-07-11,14.21,-0.04630872483221471,0.04630872483221471
2011-07-12,14.01,-0.014074595355383579,0.014074595355383579
2011-07-13,13.95,-0.004282655246252709,0.004282655246252709
2011-07-14,14.0,0.0035842293906811484,0.0035842293906811484
2011-07-15,13.81,-0.013571428571428568,0.013571428571428568
2011-07-16,13.72,-0.00651701665459814,0.00651701665459814
2011-07-17,13.16,-0.04081632653061229,0.04081632653061229
2011-07-18,13.48,0.024316109422492405,0.024316109422492405
2011-07-19,13.85,0.027448071216617187,0.027448071216617187
2011-07-20,13.71,-0.010108303249097395,0.010108303249097395
2011-07-21,13.61,-0.007293946024799491,0.007293946024799491
2011-07-22,13.7,0.006612784717119791,0.006612784717119791
2011-07-23,13.68,-0.0014598540145984717,0.0014598540145984717
2011-07-24,13.98,0.021929824561403466,0.021929824561403466
2011-07-25,14.05,0.005007153075822668,0.005007153075822668
2011-07-26,13.88,-0.012099644128113818,0.012099644128113818
2011-07-27,13.94,0.004322766570605152,0.004322766570605152
2011-07-28,13.49,-0.03228120516499278,0.03228120516499278
2011-07-29,13.5,0.000741289844329085,0.000741289844329085
2011-07-30,13.53,0.0022222222222221255,0.0022222222222221255
2011-07-31,13.35,-0.013303769401330379,0.013303769401330379
2011-08-01,13.09,-0.019475655430711614,0.019475655430711614
2011-08-02,12.05,-0.07944996180290287,0.07944996180290287
2011-08-03,9.26,-0.23153526970954363,0.23153526970954363
2011-08-04,10.75,0.16090712742980573,0.16090712742980573
2011-08-05,9.8,-0.08837209302325577,0.08837209302325577
2011-08-06,6.55,-0.3316326530612246,0.3316326530612246
2011-08-07,7.9,0.20610687022900764,0.20610687022900764
2011-08-08,7.8,-0.012658227848101333,0.012658227848101333
2011-08-09,9.99,0.2807692307692309,0.2807692307692309
2011-08-10,10.0,0.0010010010010010895,0.0010010010010010895
2011-08-11,9.462,-0.05380000000000007,0.05380000000000007
2011-08-12,9.461,-0.00010568590150072943,0.00010568590150072943
2011-08-13,10.13,0.07071134129584622,0.07071134129584622
2011-08-14,10.8,0.06614017769002967,0.06614017769002967
2011-08-15,11.15,0.03240740740740744,0.03240740740740744
2011-08-16,10.96,-0.01704035874439458,0.01704035874439458
2011-08-17,10.95,-0.0009124087591242391,0.0009124087591242391
2011-08-18,10.83,-0.010958904109588996,0.010958904109588996
2011-08-19,11.65,0.07571560480147732,0.07571560480147732
2011-08-20,11.45,-0.017167381974249052,0.017167381974249052
2011-08-21,11.31,-0.012227074235807711,0.012227074235807711
2011-08-22,10.9,-0.03625110521662245,0.03625110521662245
2011-08-23,10.94,0.003669724770642091,0.003669724770642091
2011-08-24,10.85,-0.00822669104204754,0.00822669104204754
2011-08-25,9.657,-0.10995391705069124,0.10995391705069124
2011-08-26,8.179,-0.1530496013254634,0.1530496013254634
2011-08-27,8.59,0.050250641887761294,0.050250641887761294
2011-08-28,9.07,0.055878928987194376,0.055878928987194376
2011-08-29,8.969,-0.0111356119073871,0.0111356119073871
2011-08-30,8.791,-0.019846136693053795,0.019846136693053795
2011-08-31,8.2,-0.06722784666135828,0.06722784666135828
2011-09-01,8.21,0.0012195121951221743,0.0012195121951221743
2011-09-02,8.64,0.052375152253349544,0.052375152253349544
2011-09-03,8.48,-0.01851851851851849,0.01851851851851849
2011-09-04,8.178,-0.03561320754716979,0.03561320754716979
2011-09-05,7.611,-0.06933235509904634,0.06933235509904634
2011-09-06,6.863,-0.098278806989883,0.098278806989883
2011-09-07,7.186,0.04706396619554121,0.04706396619554121
2011-09-08,6.53,-0.09128861675480093,0.09128861675480093
2011-09-09,5.03,-0.2297090352220521,0.2297090352220521
2011-09-10,4.774,-0.050894632206759494,0.050894632206759494
2011-09-11,5.864,0.2283200670297445,0.2283200670297445
2011-09-12,6.078,0.036493860845839166,0.036493860845839166
2011-09-13,5.8,-0.045738729845343884,0.045738729845343884
2011-09-14,5.619,-0.03120689655172415,0.03120689655172415
2011-09-15,4.84,-0.13863676810820424,0.13863676810820424
2011-09-16,4.82,-0.004132231404958553,0.004132231404958553
2011-09-17,4.77,-0.010373443983402675,0.010373443983402675
2011-09-18,5.2,0.09014675052410914,0.09014675052410914
2011-09-19,5.46,0.050000000000000044,0.050000000000000044
2011-09-20,6.112,0.11941391941391943,0.11941391941391943
2011-09-21,5.637,-0.07771596858638752,0.07771596858638752
2011-09-22,5.442,-0.03459286854709942,0.03459286854709942
2011-09-23,5.547,0.019294377067254675,0.019294377067254675
2011-09-24,5.468,-0.014241932576167238,0.014241932576167238
2011-09-25,5.33,-0.025237746891002222,0.025237746891002222
2011-09-26,4.87,-0.08630393996247654,0.08630393996247654
2011-09-27,4.916,0.0094455852156059,0.0094455852156059
2011-09-28,4.772,-0.029292107404393808,0.029292107404393808
2011-09-29,4.779,0.001466890192791226,0.001466890192791226
2011-09-30,5.14,0.07553881565180998,0.07553881565180998
2011-10-01,5.032,-0.021011673151750898,0.021011673151750898
2011-10-02,5.027,-0.000993640699523013,0.000993640699523013
2011-10-03,5.024,-0.000596777402029014,0.000596777402029014
2011-10-04,4.96,-0.01273885350318471,0.01273885350318471
2011-10-05,4.88,-0.016129032258064502,0.016129032258064502
2011-10-06,4.734,-0.029918032786885207,0.029918032786885207
2011-10-07,4.273,-0.09738065061258983,0.09738065061258983
2011-10-08,4.008,-0.06201731804352906,0.06201731804352906
2011-10-09,4.103,0.023702594810379285,0.023702594810379285
2011-10-10,4.1,-0.0007311723129417302,0.0007311723129417302
2011-10-11,3.931,-0.04121951219512188,0.04121951219512188
2011-10-12,4.15,0.05571101500890374,0.05571101500890374
2011-10-13,4.046,-0.025060240963855396,0.025060240963855396
2011-10-14,3.988,-0.01433514582303519,0.01433514582303519
2011-10-15,3.842,-0.03660982948846536,0.03660982948846536
2011-10-16,3.557,-0.07418011452368567,0.07418011452368567
2011-10-17,2.56,-0.28029238122012934,0.28029238122012934
2011-10-18,2.419,-0.05507812499999998,0.05507812499999998
2011-10-19,2.27,-0.06159570070276976,0.06159570070276976
2011-10-20,2.348,0.03436123348017617,0.03436123348017617
2011-10-21,2.57,0.09454855195911405,0.09454855195911405
2011-10-22,3.159,0.22918287937743198,0.22918287937743198
2011-10-23,3.17,0.0034821145932257824,0.0034821145932257824
2011-10-24,2.545,-0.1971608832807571,0.1971608832807571
2011-10-25,2.771,0.08880157170923386,0.08880157170923386
2011-10-26,2.773,0.0007217610970768895,0.0007217610970768895
2011-10-27,3.04,0.09628561125135238,0.09628561125135238
2011-10-28,3.19,0.049342105263157965,0.049342105263157965
2011-10-29,3.581,0.12257053291536057,0.12257053291536057
2011-10-30,3.27,-0.08684724937168387,0.08684724937168387
2011-10-31,3.248,-0.006727828746177278,0.006727828746177278
2011-11-01,3.15,-0.030172413793103536,0.030172413793103536
2011-11-02,3.254,0.03301587301587294,0.03301587301587294
2011-11-03,3.152,-0.031346035648432635,0.031346035648432635
2011-11-04,3.109,-0.013642131979695438,0.013642131979695438
2011-11-05,2.97,-0.04470890961724017,0.04470890961724017
2011-11-06,2.96,-0.0033670033670034627,0.0033670033670034627
2011-11-07,3.007,0.015878378378378466,0.015878378378378466
2011-11-08,3.036,0.009644163618224066,0.009644163618224066
2011-11-09,2.95,-0.02832674571805005,0.02832674571805005
2011-11-10,2.869,-0.02745762711864408,0.02745762711864408
2011-11-11,3.08,0.07354478912513063,0.07354478912513063
2011-11-12,3.031,-0.015909090909090873,0.015909090909090873
2011-11-13,2.997,-0.011217419993401645,0.011217419993401645
2011-11-14,2.22,-0.2592592592592592,0.2592592592592592
2011-11-15,2.329,0.04909909909909915,0.04909909909909915
2011-11-16,2.56,0.09918419922713606,0.09918419922713606
2011-11-17,2.25,-0.12109375,0.12109375
2011-11-18,2.05,-0.08888888888888902,0.08888888888888902
2011-11-19,2.198,0.07219512195121958,0.07219512195121958
2011-11-20,2.2,0.0009099181073703999,0.0009099181073703999
2011-11-21,2.294,0.042727272727272725,0.042727272727272725
2011-11-22,2.329,0.015257192676547682,0.015257192676547682
2011-11-23,2.332,0.0012881064834691092,0.0012881064834691092
2011-11-24,2.432,0.04288164665523153,0.04288164665523153
2011-11-25,2.506,0.030427631578947345,0.030427631578947345
2011-11-26,2.47,-0.014365522745410808,0.014365522745410808
2011-11-27,2.48,0.004048582995951344,0.004048582995951344
2011-11-28,2.55,0.028225806451612767,0.028225806451612767
2011-11-29,2.75,0.07843137254901977,0.07843137254901977
2011-11-30,2.97,0.08000000000000007,0.08000000000000007
2011-12-01,3.06,0.030303030303030276,0.030303030303030276
2011-12-02,3.115,0.017973856209150485,0.017973856209150485
2011-12-03,2.794,-0.10304975922953452,0.10304975922953452
2011-12-04,2.828,0.012168933428775786,0.012168933428775786
2011-12-05,2.88,0.018387553041018467,0.018387553041018467
2011-12-06,3.03,0.05208333333333326,0.05208333333333326
2011-12-07,2.991,-0.012871287128712772,0.012871287128712772
2011-12-08,2.981,-0.0033433634236041954,0.0033433634236041954
2011-12-09,2.97,-0.0036900369003688427,0.0036900369003688427
2011-12-10,3.05,0.026936026936026813,0.026936026936026813
2011-12-11,3.251,0.06590163934426241,0.06590163934426241
2011-12-12,3.136,-0.03537373115964315,0.03537373115964315
2011-12-13,3.25,0.03635204081632648,0.03635204081632648
2011-12-14,3.15,-0.03076923076923077,0.03076923076923077
2011-12-15,3.2,0.01587301587301604,0.01587301587301604
2011-12-16,3.2,0.0,0.0
2011-12-17,3.2,0.0,0.0
2011-12-18,3.193,-0.002187500000000009,0.002187500000000009
2011-12-19,3.52,0.10241152521139996,0.10241152521139996
2011-12-20,3.95,0.12215909090909105,0.12215909090909105
2011-12-21,3.89,-0.015189873417721489,0.015189873417721489
2011-12-22,3.89,0.0,0.0
2011-12-23,3.947,0.014652956298200515,0.014652956298200515
2011-12-24,3.94,-0.0017734988598936408,0.0017734988598936408
2011-12-25,4.225,0.07233502538071068,0.07233502538071068
2011-12-26,4.018,-0.04899408284023665,0.04899408284023665
2011-12-27,4.074,0.013937282229965264,0.013937282229965264
2011-12-28,4.186,0.027491408934708028,0.027491408934708028
2011-12-29,4.166,-0.004777830864787336,0.004777830864787336
2011-12-30,4.248,0.01968314930388848,0.01968314930388848
2011-12-31,4.722,0.1115819209039548,0.1115819209039548
2012-01-01,5.268,0.11562897077509526,0.11562897077509526
2012-01-02,5.217,-0.009681093394077522,0.009681093394077522
2012-01-03,4.881,-0.06440483036227707,0.06440483036227707
2012-01-04,5.574,0.14197910264290092,0.14197910264290092
2012-01-05,6.948,0.24650161463939724,0.24650161463939724
2012-01-06,6.697,-0.03612550374208412,0.03612550374208412
2012-01-07,6.81,0.016873226817978093,0.016873226817978093
2012-01-08,7.114,0.04464023494860503,0.04464023494860503
2012-01-09,6.326,-0.11076750070283947,0.11076750070283947
2012-01-10,6.362,0.005690799873537822,0.005690799873537822
2012-01-11,6.9,0.08456460232631247,0.08456460232631247
2012-01-12,6.8,-0.01449275362318847,0.01449275362318847
2012-01-13,6.41,-0.057352941176470495,0.057352941176470495
2012-01-14,6.75,0.05304212168486733,0.05304212168486733
2012-01-15,7.002,0.03733333333333322,0.03733333333333322
2012-01-16,6.683,-0.04555841188231935,0.04555841188231935
2012-01-17,5.6,-0.16205297022295384,0.16205297022295384
2012-01-18,5.92,0.05714285714285716,0.05714285714285716
2012-01-19,6.36,0.07432432432432434,0.07432432432432434
2012-01-20,6.49,0.020440251572326984,0.020440251572326984
2012-01-21,6.18,-0.04776579352850552,0.04776579352850552
2012-01-22,6.31,0.021035598705501535,0.021035598705501535
2012-01-23,6.356,0.007290015847860598,0.007290015847860598
2012-01-24,6.29,-0.010383889238514743,0.010383889238514743
2012-01-25,5.756,-0.0848966613672496,0.0848966613672496
2012-01-26,5.34,-0.0722724113968034,0.0722724113968034
2012-01-27,5.292,-0.008988764044943864,0.008988764044943864
2012-01-28,5.627,0.06330309901738462,0.06330309901738462
2012-01-29,5.382,-0.04354007464012799,0.04354007464012799
2012-01-30,5.49,0.020066889632107232,0.020066889632107232
2012-01-31,5.484,-0.0010928961748634114,0.0010928961748634114
2012-02-01,6.076,0.10795040116703136,0.10795040116703136
2012-02-02,6.1,0.0039499670836076195,0.0039499670836076195
2012-02-03,5.959,-0.023114754098360613,0.023114754098360613
2012-02-04,5.873,-0.014431951669743093,0.014431951669743093
2012-02-05,5.689,-0.03132981440490379,0.03132981440490379
2012-02-06,5.453,-0.041483564774125514,0.041483564774125514
2012-02-07,5.69,0.04346231432239134,0.04346231432239134
2012-02-08,5.6,-0.015817223198594133,0.015817223198594133
2012-02-09,5.83,0.04107142857142865,0.04107142857142865
2012-02-10,5.913,0.014236706689536804,0.014236706689536804
2012-02-11,5.601,-0.05276509386098427,0.05276509386098427
2012-02-12,5.515,-0.01535440099982155,0.01535440099982155
2012-02-13,5.26,-0.04623753399818675,0.04623753399818675
2012-02-14,4.463,-0.15152091254752842,0.15152091254752842
2012-02-15,4.325,-0.030920905220703565,0.030920905220703565
2012-02-16,4.274,-0.011791907514450917,0.011791907514450917
2012-02-17,4.41,0.031820308844174194,0.031820308844174194
2012-02-18,4.222,-0.04263038548752829,0.04263038548752829
2012-02-19,4.387,0.03908100426338201,0.03908100426338201
2012-02-20,4.373,-0.003191246865739572,0.003191246865739572
2012-02-21,4.272,-0.02309627258175162,0.02309627258175162
2012-02-22,4.425,0.035814606741572996,0.035814606741572996
2012-02-23,5.015,0.1333333333333333,0.1333333333333333
2012-02-24,5.029,0.0027916251246262735,0.0027916251246262735
2012-02-25,4.773,-0.050904752435872,0.050904752435872
2012-02-26,4.922,0.031217263775403348,0.031217263775403348
2012-02-27,4.96,0.0077204388459977125,0.0077204388459977125
2012-02-28,4.868,-0.018548387096774088,0.018548387096774088
2012-02-29,4.86,-0.0016433853738702098,0.0016433853738702098
2012-03-01,4.921,0.012551440329218178,0.012551440329218178
2012-03-02,4.705,-0.04389351757772819,0.04389351757772819
2012-03-03,4.614,-0.019341126461211555,0.019341126461211555
2012-03-04,4.82,0.04464672735153896,0.04464672735153896
2012-03-05,4.984,0.034024896265560045,0.034024896265560045
2012-03-06,4.99,0.0012038523274477964,0.0012038523274477964
2012-03-07,4.938,-0.010420841683366877,0.010420841683366877
2012-03-08,4.93,-0.001620089104900746,0.001620089104900746
2012-03-09,4.861,-0.013995943204868189,0.013995943204868189
2012-03-10,4.833,-0.005760131660152101,0.005760131660152101
2012-03-11,4.91,0.01593213325056908,0.01593213325056908
2012-03-12,4.89,-0.004073319755600879,0.004073319755600879
2012-03-13,5.27,0.07770961145194266,0.07770961145194266
2012-03-14,5.39,0.022770398481973375,0.022770398481973375
2012-03-15,5.327,-0.011688311688311637,0.011688311688311637
2012-03-16,5.344,0.0031912896564672,0.0031912896564672
2012-03-17,5.216,-0.0239520958083832,0.0239520958083832
2012-03-18,5.279,0.01207822085889565,0.01207822085889565
2012-03-19,4.694,-0.11081644250805078,0.11081644250805078
2012-03-20,4.838,0.030677460587984706,0.030677460587984706
2012-03-21,4.815,-0.004754030591153313,0.004754030591153313
2012-03-22,4.704,-0.023052959501557724,0.023052959501557724
2012-03-23,4.686,-0.003826530612244805,0.003826530612244805
2012-03-24,4.676,-0.0021340162185231604,0.0021340162185231604
2012-03-25,4.55,-0.026946107784431184,0.026946107784431184
2012-03-26,4.621,0.015604395604395638,0.015604395604395638
2012-03-27,4.811,0.041116641419606026,0.041116641419606026
2012-03-28,4.788,-0.00478071087092069,0.00478071087092069
2012-03-29,4.808,0.004177109440267168,0.004177109440267168
2012-03-30,4.86,0.010815307820299713,0.010815307820299713
2012-03-31,4.909,0.010082304526748853,0.010082304526748853
2012-04-01,4.827,-0.01670401303727842,0.01670401303727842
2012-04-02,4.974,0.03045369794903663,0.03045369794903663
2012-04-03,4.952,-0.00442299959790915,0.00442299959790915
2012-04-04,4.91,-0.008481421647819065,0.008481421647819065
2012-04-05,4.919,0.0018329938900203402,0.0018329938900203402
2012-04-06,4.95,0.006302093921528806,0.006302093921528806
2012-04-07,4.69,-0.05252525252525253,0.05252525252525253
2012-04-08,4.793,0.02196162046908312,0.02196162046908312
2012-04-09,4.872,0.016482370123096057,0.016482370123096057
2012-04-10,4.837,-0.007183908045977017,0.007183908045977017
2012-04-11,4.928,0.01881331403762676,0.01881331403762676
2012-04-12,4.92,-0.0016233766233766378,0.0016233766233766378
2012-04-13,4.94,0.004065040650406582,0.004065040650406582
2012-04-14,4.96,0.004048582995951344,0.004048582995951344
2012-04-15,4.969,0.0018145161290323841,0.0018145161290323841
2012-04-16,4.932,-0.00744616623062988,0.00744616623062988
2012-04-17,4.976,0.008921330089213253,0.008921330089213253
2012-04-18,5.118,0.02853697749196149,0.02853697749196149
