Date,Open,High,Low,Close,VolumeFrom,VolumeTo,price_change,abs_price_change
2012-11-10,10.82,10.96,10.75,10.89,13490.45,146349.26,0.006469500924214389,0.006469500924214389
2012-11-11,10.89,10.94,10.7,10.87,12625.48,136448.09,-0.0018365472910928382,0.0018365472910928382
2012-11-12,10.87,11.18,10.77,11.01,39217.17,431080.47,0.012879484820607301,0.012879484820607301
2012-11-13,11.01,11.13,10.92,10.95,16757.51,184368.79,-0.005449591280654031,0.005449591280654031
2012-11-14,10.95,11.05,10.82,10.95,24543.09,268636.84,0.0,0.0
2012-11-15,10.95,11.3,10.86,11.2,31901.17,353356.16,0.022831050228310446,0.022831050228310446
2012-11-16,11.2,11.8,11.17,11.75,58253.16,669422.19,0.049107142857143016,0.049107142857143016
2012-11-17,11.75,11.8,11.52,11.79,19105.45,223039.47,0.0034042553191488967,0.0034042553191488967
2012-11-18,11.79,11.83,11.62,11.66,15514.15,181716.98,-0.011026293469041493,0.011026293469041493
2012-11-19,11.66,11.84,11.6,11.8,25197.92,295260.75,0.012006861063464935,0.012006861063464935
2012-11-20,11.8,11.8,11.57,11.73,27220.18,318291.25,-0.0059322033898305815,0.0059322033898305815
2012-11-21,11.73,11.78,11.64,11.77,19227.8,225308.73,0.0034100596760442414,0.0034100596760442414
2012-11-22,11.77,12.43,11.67,12.42,58301.3,703582.88,0.055225148683092584,0.055225148683092584
2012-11-23,12.42,12.42,12.13,12.35,18967.9,233370.93,-0.005636070853462183,0.005636070853462183
2012-11-24,12.35,12.48,12.25,12.41,19570.39,242058.59,0.004858299595141835,0.004858299595141835
2012-11-25,12.41,12.6,12.31,12.48,24023.69,299989.4,0.005640612409347323,0.005640612409347323
2012-11-26,12.48,12.65,11.89,12.25,35913.82,443753.07,-0.018429487179487225,0.018429487179487225
2012-11-27,12.25,12.34,11.9,12.2,33194.69,401692.08,-0.004081632653061273,0.004081632653061273
2012-11-28,12.2,12.41,12.1,12.35,30688.21,376900.98,0.012295081967213184,0.012295081967213184
2012-11-29,12.35,12.6,12.15,12.45,26505.34,329552.64,0.00809716599190291,0.00809716599190291
2012-11-30,12.45,12.65,12.42,12.57,24350.31,305812.61,0.009638554216867545,0.009638554216867545
2012-12-01,12.57,12.69,12.46,12.56,14696.42,184860.98,-0.0007955449482895949,0.0007955449482895949
2012-12-02,12.56,12.68,12.43,12.5,14011.93,176013.47,-0.004777070063694322,0.004777070063694322
2012-12-03,12.5,12.68,12.48,12.68,26759.6,336294.7,0.014399999999999968,0.014399999999999968
2012-12-04,12.68,13.5,12.62,13.41,63245.72,823838.19,0.05757097791798116,0.05757097791798116
2012-12-05,13.41,13.42,13.15,13.38,29794.93,395716.07,-0.0022371364653243075,0.0022371364653243075
2012-12-06,13.38,13.69,12.9,13.3,46562.54,623136.59,-0.005979073243647215,0.005979073243647215
2012-12-07,13.3,13.55,12.98,13.5,32799.57,437726.61,0.015037593984962294,0.015037593984962294
2012-12-08,13.5,13.55,13.35,13.42,13171.51,177338.38,-0.00592592592592589,0.00592592592592589
2012-12-09,13.42,13.53,13.02,13.39,28166.62,372655.91,-0.0022354694485841042,0.0022354694485841042
2012-12-10,13.39,13.55,13.27,13.43,24664.9,331115.25,0.0029873039581775895,0.0029873039581775895
2012-12-11,13.43,13.67,13.3,13.56,28045.88,378671.69,0.00967982129560685,0.00967982129560685
2012-12-12,13.56,13.8,13.3,13.7,37679.23,512418.01,0.010324483775811188,0.010324483775811188
2012-12-13,13.7,13.8,13.47,13.7,24197.68,331480.86,0.0,0.0
2012-12-14,13.7,13.9,13.0,13.6,70143.98,951046.01,-0.007299270072992692,0.007299270072992692
2012-12-15,13.6,13.64,13.44,13.49,15187.66,205671.39,-0.008088235294117618,0.008088235294117618
2012-12-16,13.49,13.67,13.13,13.3,42760.55,570895.78,-0.014084507042253502,0.014084507042253502
2012-12-17,13.3,13.49,12.75,13.25,63631.25,839092.63,-0.003759398496240629,0.003759398496240629
2012-12-18,13.25,13.4,13.11,13.3,23220.51,307326.85,0.0037735849056603765,0.0037735849056603765
2012-12-19,13.3,13.6,13.2,13.6,38807.1,520163.02,0.022556390977443552,0.022556390977443552
2012-12-20,13.6,13.72,13.33,13.56,32980.36,446364.01,-0.002941176470588225,0.002941176470588225
2012-12-21,13.56,13.6,13.42,13.5,25330.45,342557.95,-0.004424778761061954,0.004424778761061954
2012-12-22,13.5,13.59,13.32,13.37,14783.4,198463.8,-0.009629629629629655,0.009629629629629655
2012-12-23,13.37,13.47,13.01,13.31,23978.22,316965.89,-0.00448765893792058,0.00448765893792058
2012-12-24,13.31,13.45,13.21,13.38,16692.15,223315.17,0.005259203606311047,0.005259203606311047
2012-12-25,13.38,13.43,13.14,13.35,13165.69,175265.29,-0.0022421524663678305,0.0022421524663678305
2012-12-26,13.35,13.47,13.2,13.47,15840.13,211349.14,0.008988764044943975,0.008988764044943975
2012-12-27,13.47,13.47,13.25,13.42,19822.05,265311.8,-0.0037119524870081744,0.0037119524870081744
2012-12-28,13.42,13.65,13.34,13.5,23813.01,320223.37,0.005961251862891315,0.005961251862891315
2012-12-29,13.5,13.67,13.27,13.4,26149.14,352722.29,-0.007407407407407418,0.007407407407407418
2012-12-30,13.4,13.59,13.35,13.45,11764.2,158277.2,0.003731343283581934,0.003731343283581934
2012-12-31,13.45,13.56,13.37,13.51,15049.79,202798.91,0.004460966542751077,0.004460966542751077
2013-01-01,13.51,13.56,13.16,13.3,28406.21,378879.35,-0.015544041450777146,0.015544041450777146
2013-01-02,13.3,13.4,13.16,13.28,17966.81,239156.18,-0.0015037593984963404,0.0015037593984963404
2013-01-03,13.28,13.46,13.25,13.4,18032.25,240845.86,0.009036144578313365,0.009036144578313365
2013-01-04,13.4,13.52,13.27,13.5,29641.92,397884.35,0.00746268656716409,0.00746268656716409
2013-01-05,13.5,13.55,13.31,13.44,21329.93,286932.51,-0.004444444444444473,0.004444444444444473
2013-01-06,13.44,13.52,13.36,13.52,12741.13,171497.01,0.005952380952380931,0.005952380952380931
2013-01-07,13.52,13.59,13.4,13.59,25477.72,344083.33,0.005177514792899407,0.005177514792899407
2013-01-08,13.59,13.88,13.5,13.74,42798.37,587223.86,0.011037527593819041,0.011037527593819041
2013-01-09,13.74,13.86,13.62,13.77,28606.38,393192.24,0.0021834061135370675,0.0021834061135370675
2013-01-10,13.77,14.32,13.77,14.14,51811.03,727790.48,0.026870007262164153,0.026870007262164153
2013-01-11,14.14,14.35,13.91,14.14,40434.54,570677.27,0.0,0.0
2013-01-12,14.14,14.34,13.98,14.24,26931.84,381546.96,0.007072135785006983,0.007072135785006983
2013-01-13,14.24,14.31,13.95,14.12,38330.15,540759.58,-0.008426966292134908,0.008426966292134908
2013-01-14,14.12,14.35,14.11,14.35,22096.95,315016.66,0.01628895184135981,0.01628895184135981
2013-01-15,14.35,14.48,13.99,14.25,51573.23,732428.4,-0.006968641114982521,0.006968641114982521
2013-01-16,14.25,14.73,14.21,14.73,45532.49,660929.7,0.03368421052631576,0.03368421052631576
2013-01-17,14.73,15.7,14.63,15.5,65489.44,993185.63,0.052274270196877026,0.052274270196877026
2013-01-18,15.5,15.99,15.41,15.7,56097.55,879655.99,0.012903225806451646,0.012903225806451646
2013-01-19,15.7,15.77,15.25,15.62,34588.82,534667.03,-0.005095541401273884,0.005095541401273884
2013-01-20,15.62,15.89,15.51,15.7,25982.13,408455.8,0.00512163892445594,0.00512163892445594
2013-01-21,15.7,16.98,15.63,16.8,61502.1,1007686.44,0.07006369426751591,0.07006369426751591
2013-01-22,16.8,17.59,16.65,17.26,60975.24,1045898.98,0.027380952380952506,0.027380952380952506
2013-01-23,17.26,17.59,16.8,17.5,49439.37,851188.37,0.0139049826187716,0.0139049826187716
2013-01-24,17.5,19.19,15.61,16.9,172009.1,3053222.09,-0.034285714285714364,0.034285714285714364
2013-01-25,16.9,17.8,15.39,17.4,80767.49,1345890.12,0.029585798816567976,0.029585798816567976
2013-01-26,17.4,17.88,16.54,17.88,34810.6,597064.17,0.02758620689655178,0.02758620689655178
2013-01-27,17.88,18.0,17.21,17.95,23766.82,419571.12,0.0039149888143177325,0.0039149888143177325
2013-01-28,17.95,18.88,17.75,18.72,57669.44,1057611.3,0.042896935933147695,0.042896935933147695
2013-01-29,18.72,19.8,18.7,19.54,86082.08,1650126.18,0.04380341880341887,0.04380341880341887
2013-01-30,19.54,19.8,19.15,19.78,45064.83,877863.5,0.0122824974411464,0.0122824974411464
2013-01-31,19.78,21.43,19.51,20.41,99226.7,2042238.64,0.03185035389282098,0.03185035389282098
2013-02-01,20.41,21.13,20.3,20.5,49917.48,1034619.16,0.004409603135717699,0.004409603135717699
2013-02-02,20.5,20.5,18.0,19.63,80501.65,1567325.27,-0.04243902439024394,0.04243902439024394
2013-02-03,19.63,20.9,19.42,20.59,34244.3,693849.61,0.04890473764645953,0.04890473764645953
2013-02-04,20.59,21.05,19.86,20.43,52219.14,1066570.21,-0.007770762506070894,0.007770762506070894
2013-02-05,20.43,20.79,20.2,20.6,29212.44,600949.67,0.008321096426823438,0.008321096426823438
2013-02-06,20.6,21.33,20.6,21.2,51989.6,1096396.16,0.029126213592232997,0.029126213592232997
2013-02-07,21.2,22.22,20.77,22.15,64263.77,1388465.81,0.04481132075471694,0.04481132075471694
2013-02-08,22.15,22.77,22.0,22.66,48649.93,1090678.48,0.023024830699774235,0.023024830699774235
2013-02-09,22.66,23.99,22.58,23.65,38133.01,886034.01,0.043689320388349495,0.043689320388349495
2013-02-10,23.65,24.11,22.67,23.97,56426.07,1321513.68,0.013530655391120527,0.013530655391120527
2013-02-11,23.97,24.68,23.65,24.65,29526.73,712458.7,0.028368794326241176,0.028368794326241176
2013-02-12,24.65,25.83,24.3,25.17,74239.93,1862561.32,0.021095334685598433,0.021095334685598433
2013-02-13,25.17,26.3,24.19,24.2,90150.21,2296830.8,-0.03853794199443794,0.03853794199443794
2013-02-14,24.2,27.6,21.72,27.22,145734.74,3710262.51,0.12479338842975207,0.12479338842975207
2013-02-15,27.22,27.51,26.1,27.1,51714.15,1396017.97,-0.004408523144746379,0.004408523144746379
2013-02-16,27.1,27.5,26.81,27.22,18826.94,511421.92,0.0044280442804427445,0.0044280442804427445
2013-02-17,27.22,27.4,25.0,26.81,77042.22,2033614.64,-0.015062454077883869,0.015062454077883869
2013-02-18,26.81,27.15,26.36,26.95,29744.27,795866.42,0.005221932114882533,0.005221932114882533
2013-02-19,26.95,29.65,26.8,29.42,99699.25,2810076.61,0.09165120593692033,0.09165120593692033
2013-02-20,29.42,29.87,28.99,29.65,37209.36,1096641.18,0.007817811012916343,0.007817811012916343
2013-02-21,29.65,29.98,29.31,29.8,34730.51,1030860.6,0.005059021922428464,0.005059021922428464
2013-02-22,29.8,31.3,29.67,30.25,66951.69,2039411.78,0.015100671140939603,0.015100671140939603
2013-02-23,30.25,30.69,28.0,29.8,72278.17,2099763.39,-0.014876033057851235,0.014876033057851235
2013-02-24,29.8,30.4,29.2,29.89,24274.89,722940.53,0.0030201342281879207,0.0030201342281879207
2013-02-25,29.89,30.4,29.55,30.4,26778.95,805270.53,0.017062562730010056,0.017062562730010056
2013-02-26,30.4,31.7,30.12,31.16,42864.33,1329295.41,0.025000000000000133,0.025000000000000133
2013-02-27,31.16,31.65,30.79,30.91,30472.78,951289.24,-0.008023106546854897,0.008023106546854897
2013-02-28,30.91,34.52,30.9,33.38,126517.41,4136416.34,0.07990941442898736,0.07990941442898736
2013-03-01,33.38,34.9,32.92,34.5,39786.14,1362290.79,0.03355302576393049,0.03355302576393049
2013-03-02,34.5,34.81,33.15,34.25,36662.49,1241775.93,-0.007246376811594235,0.007246376811594235
2013-03-03,34.25,34.5,33.8,34.5,12524.59,427480.57,0.007299270072992803,0.007299270072992803
2013-03-04,34.5,36.7,34.19,36.15,46771.49,1659027.49,0.047826086956521685,0.047826086956521685
2013-03-05,36.15,40.65,36.15,40.33,85425.52,3361374.96,0.11562932226832645,0.11562932226832645
2013-03-06,40.33,49.1,40.14,41.02,126451.72,5712472.93,0.01710885197123746,0.01710885197123746
2013-03-07,41.02,45.5,33.3,42.0,157316.08,6439707.76,0.023890784982935065,0.023890784982935065
2013-03-08,42.0,44.5,41.02,44.18,47095.97,2032649.25,0.0519047619047619,0.0519047619047619
2013-03-09,44.18,46.99,43.41,46.85,44475.89,2020839.64,0.06043458578542338,0.06043458578542338
2013-03-10,46.85,47.95,45.47,46.0,36363.25,1703124.85,-0.018143009605122717,0.018143009605122717
2013-03-11,46.0,48.47,45.54,48.4,41390.18,1970814.35,0.05217391304347818,0.05217391304347818
2013-03-12,48.4,48.4,36.65,44.29,183404.75,8014406.02,-0.08491735537190082,0.08491735537190082
2013-03-13,44.29,47.3,43.75,46.92,49497.44,2297381.06,0.059381350191916926,0.059381350191916926
2013-03-14,46.92,47.99,46.05,47.17,37034.85,1752253.49,0.005328218243819238,0.005328218243819238
2013-03-15,47.17,47.45,46.4,46.95,20223.95,951174.39,-0.004663981344074641,0.004663981344074641
2013-03-16,46.95,47.36,46.27,47.0,16288.51,763344.96,0.0010649627263044081,0.0010649627263044081
2013-03-17,47.0,47.74,46.8,47.4,13902.62,658983.36,0.008510638297872353,0.008510638297872353
2013-03-18,47.4,52.88,47.12,51.6,65199.79,3193717.3,0.08860759493670889,0.08860759493670889
2013-03-19,51.6,62.0,50.0,59.14,111627.22,6182806.06,0.14612403100775184,0.14612403100775184
2013-03-20,59.14,66.0,57.7,64.49,93128.83,5776100.55,0.09046330740615471,0.09046330740615471
2013-03-21,64.49,74.9,63.1,70.85,94225.81,6508438.17,0.09861994107613592,0.09861994107613592
2013-03-22,70.85,73.75,65.0,69.87,73168.07,5169041.03,-0.013832039520112804,0.013832039520112804
2013-03-23,69.87,70.5,52.35,64.35,150462.18,9429342.99,-0.0790038643194505,0.0790038643194505
2013-03-24,64.35,72.5,62.7,71.93,42006.36,2895161.77,0.11779331779331792,0.11779331779331792
2013-03-25,71.93,78.0,69.52,73.8,79730.06,5920116.46,0.02599749756707892,0.02599749756707892
2013-03-26,73.8,79.72,73.11,78.5,56654.33,4376373.47,0.06368563685636852,0.06368563685636852
2013-03-27,78.5,89.5,78.4,88.92,72182.81,6126022.75,0.13273885350318482,0.13273885350318482
2013-03-28,88.92,95.7,75.0,86.78,140226.88,12257633.95,-0.024066576698155706,0.024066576698155706
2013-03-29,86.78,93.06,83.01,90.5,83152.75,7382080.86,0.042867020050702864,0.042867020050702864
2013-03-30,90.5,94.98,87.0,92.19,37270.51,3418588.27,0.018674033149171265,0.018674033149171265
2013-03-31,92.19,93.8,91.0,93.03,21092.38,1955242.2,0.009111617312072884,0.009111617312072884
2013-04-01,93.03,106.0,92.24,104.0,90527.29,9055970.0,0.11791895087606141,0.11791895087606141
2013-04-02,104.0,118.36,99.0,117.98,81260.8,8744282.1,0.13442307692307698,0.13442307692307698
2013-04-03,117.98,147.0,110.0,135.0,152624.24,19519658.71,0.14426173927784358,0.14426173927784358
2013-04-04,135.0,142.12,116.39,132.12,88124.78,11598387.76,-0.021333333333333315,0.021333333333333315
2013-04-05,132.12,144.94,130.24,142.32,68557.5,9544390.16,0.07720254314259756,0.07720254314259756
2013-04-06,142.32,143.9,139.54,142.63,18273.09,2597665.45,0.0021781899943789096,0.0021781899943789096
2013-04-07,142.63,164.9,142.63,162.3,60947.52,9401468.33,0.13790927574844014,0.13790927574844014
2013-04-08,162.3,194.9,162.3,187.5,114126.51,20713163.11,0.155268022181146,0.155268022181146
2013-04-09,187.5,240.11,186.5,230.0,105724.64,22696282.53,0.22666666666666657,0.22666666666666657
2013-04-10,230.0,266.0,105.0,165.0,190141.86,35109363.41,-0.28260869565217395,0.28260869565217395
2013-04-11,165.0,188.7,110.2,124.9,118645.43,18855846.81,-0.24303030303030304,0.24303030303030304
2013-04-12,124.9,140.0,54.25,117.0,556289.1,47600783.3,-0.06325060048038433,0.06325060048038433
2013-04-13,117.0,130.0,85.5,93.0,238226.32,26254439.22,-0.20512820512820518,0.20512820512820518
2013-04-14,93.0,110.0,84.44,90.0,166267.46,16195892.56,-0.032258064516129004,0.032258064516129004
2013-04-15,90.0,102.0,71.51,82.39,236632.26,20602989.31,-0.0845555555555555,0.0845555555555555
2013-04-16,82.39,84.5,50.01,68.36,572185.69,37382133.29,-0.1702876562689647,0.1702876562689647
2013-04-17,68.36,98.78,63.3,93.07,327596.55,27933826.14,0.36146869514335855,0.36146869514335855
2013-04-18,93.07,113.0,86.0,109.07,172934.67,16840477.58,0.1719136134092618,0.1719136134092618
2013-04-19,109.07,136.43,105.54,118.5,257118.56,30707765.35,0.08645823782891737,0.08645823782891737
2013-04-20,118.5,132.0,115.0,127.1,74351.51,9221372.14,0.07257383966244713,0.07257383966244713
2013-04-21,127.1,130.5,110.0,119.2,99128.56,12043904.1,-0.06215578284815104,0.06215578284815104
2013-04-22,119.2,127.4,118.5,127.4,59118.35,7285334.39,0.06879194630872476,0.06879194630872476
2013-04-23,127.4,144.02,124.97,143.48,116098.21,15630270.39,0.1262166405023546,0.1262166405023546
2013-04-24,143.48,166.43,140.97,154.2,225857.24,34345816.98,0.07471424588792863,0.07471424588792863
2013-04-25,154.2,162.0,120.09,141.71,187632.74,26844741.74,-0.08099870298313872,0.08099870298313872
2013-04-26,141.71,144.99,121.45,136.9,128988.67,17058551.43,-0.03394255874673635,0.03394255874673635
2013-04-27,136.9,139.88,122.71,128.0,59870.79,7853806.49,-0.06501095690284886,0.06501095690284886
2013-04-28,128.0,136.68,127.5,134.44,27503.11,3662548.48,0.05031249999999998,0.05031249999999998
2013-04-29,134.44,149.08,133.0,144.0,70186.33,9983975.08,0.07110978875334717,0.07110978875334717
2013-04-30,144.0,146.93,134.0,139.23,65198.58,9119200.99,-0.03312500000000007,0.03312500000000007
2013-05-01,139.23,140.06,104.0,116.38,179988.85,21787942.86,-0.16411692882281115,0.16411692882281115
2013-05-02,116.38,126.9,91.11,106.25,234129.17,24932099.53,-0.08704244715586862,0.08704244715586862
2013-05-03,106.25,109.0,79.0,98.1,246411.17,22496255.33,-0.07670588235294118,0.07670588235294118
2013-05-04,98.1,116.3,92.0,112.9,132582.59,14143158.98,0.15086646279306848,0.15086646279306848
2013-05-05,112.9,118.85,107.0,115.98,84177.84,9553872.26,0.027280779450841397,0.027280779450841397
2013-05-06,115.98,124.9,106.01,112.25,150048.99,17604384.72,-0.032160717365062985,0.032160717365062985
2013-05-07,112.25,114.0,97.52,109.61,139626.72,14898971.67,-0.02351893095768376,0.02351893095768376
2013-05-08,109.61,116.78,109.5,113.2,61680.32,6990518.96,0.03275248608703585,0.03275248608703585
2013-05-09,113.2,113.72,108.8,112.8,26894.46,3003068.41,-0.0035335689045936647,0.0035335689045936647
2013-05-10,112.8,122.5,111.54,117.7,77443.67,9140709.08,0.043439716312056786,0.043439716312056786
2013-05-11,117.7,118.74,113.0,115.64,28023.47,3238018.29,-0.017502124044180167,0.017502124044180167
2013-05-12,115.64,117.47,112.4,114.82,20575.19,2357929.41,-0.00709097198201325,0.00709097198201325
2013-05-13,114.82,118.88,114.5,117.98,26134.01,3058207.49,0.027521337746037267,0.027521337746037267
2013-05-14,117.98,119.8,109.42,111.4,87726.09,10075279.73,-0.0557721647736904,0.0557721647736904
2013-05-15,111.4,116.44,103.02,114.22,117898.23,12997994.8,0.025314183123877898,0.025314183123877898
2013-05-16,114.22,118.97,112.1,118.21,45071.68,5202992.37,0.03493258623708617,0.03493258623708617
2013-05-17,118.21,125.56,116.57,123.5,79063.33,9600699.71,0.04475086710092224,0.04475086710092224
2013-05-18,123.5,125.31,122.25,123.21,22615.72,2800255.89,-0.0023481781376518684,0.0023481781376518684
2013-05-19,123.21,124.5,119.5,122.5,20478.43,2495650.34,-0.005762519276032774,0.005762519276032774
2013-05-20,122.5,123.69,120.1,122.02,17238.12,2108418.94,-0.003918367346938845,0.003918367346938845
2013-05-21,122.02,123.08,121.1,122.89,13313.67,1628026.67,0.007129978692017813,0.007129978692017813
2013-05-22,122.89,124.5,122.0,123.8,18198.48,2238395.81,0.007404996338188585,0.007404996338188585
2013-05-23,123.8,126.93,123.0,126.3,22045.5,2762861.55,0.020193861066235774,0.020193861066235774
2013-05-24,126.3,133.98,125.36,133.1,48649.99,6317090.66,0.05384006334125102,0.05384006334125102
2013-05-25,133.1,133.5,128.2,131.99,16816.58,2200845.29,-0.008339594290007413,0.008339594290007413
2013-05-26,131.99,136.0,130.61,133.5,23327.21,3126240.29,0.011440260625804832,0.011440260625804832
2013-05-27,133.5,135.47,124.0,130.64,46796.59,6052716.47,-0.021423220973782908,0.021423220973782908
2013-05-28,130.64,130.64,125.4,129.0,22748.7,2911329.39,-0.012553582363747595,0.012553582363747595
2013-05-29,129.0,132.72,127.6,132.25,19177.31,2500237.39,0.025193798449612448,0.025193798449612448
2013-05-30,132.25,132.4,126.5,128.8,24566.45,3179031.6,-0.02608695652173909,0.02608695652173909
2013-05-31,128.8,130.0,126.33,128.82,16466.87,2110227.34,0.00015527950310545435,0.00015527950310545435
2013-06-01,128.82,129.79,127.1,129.3,6309.92,810240.48,0.0037261294829997738,0.0037261294829997738
2013-06-02,129.3,130.1,115.0,122.5,101114.74,12332357.62,-0.052590873936581684,0.052590873936581684
2013-06-03,122.5,122.78,115.11,120.74,28795.29,3426873.4,-0.014367346938775505,0.014367346938775505
2013-06-04,120.74,123.99,118.79,121.4,21749.73,2633256.94,0.005466291204240692,0.005466291204240692
2013-06-05,121.4,123.5,119.5,121.9,16591.69,2015275.84,0.004118616144975329,0.004118616144975329
2013-06-06,121.9,123.3,117.0,118.97,21921.97,2623564.82,-0.024036095159967186,0.024036095159967186
2013-06-07,118.97,119.13,106.15,111.0,65643.28,7357062.32,-0.06699167857443056,0.06699167857443056
2013-06-08,111.0,113.19,107.0,107.89,17113.57,1862090.61,-0.028018018018018065,0.028018018018018065
2013-06-09,107.89,108.99,88.0,100.44,149250.92,14628128.89,-0.06905181203077215,0.06905181203077215
2013-06-10,100.44,110.63,95.0,106.35,64125.61,6764668.73,0.058841099163679855,0.058841099163679855
2013-06-11,106.35,109.6,103.23,109.0,15933.45,1704624.52,0.024917724494593285,0.024917724494593285
2013-06-12,109.0,112.25,106.0,108.78,17540.54,1916593.99,-0.0020183486238531945,0.0020183486238531945
2013-06-13,108.78,110.3,100.3,103.95,30276.66,3186391.58,-0.044401544401544424,0.044401544401544424
2013-06-14,103.95,104.7,97.1,99.99,35923.53,3615245.12,-0.03809523809523818,0.03809523809523818
2013-06-15,99.99,103.7,97.5,99.8,22476.84,2257850.79,-0.0019001900190018794,0.0019001900190018794
2013-06-16,99.8,101.75,98.9,99.9,8619.58,861313.23,0.0010020040080160886,0.0010020040080160886
2013-06-17,99.9,102.4,98.9,101.95,15024.77,1516435.36,0.020520520520520558,0.020520520520520558
2013-06-18,101.95,113.3,101.03,107.35,60446.31,6491826.47,0.05296714075527209,0.05296714075527209
2013-06-19,107.35,110.99,104.66,108.25,17421.0,1879212.32,0.008383791336749047,0.008383791336749047
2013-06-20,108.25,114.48,107.12,111.29,42909.53,4774161.1,0.02808314087759811,0.02808314087759811
2013-06-21,111.29,115.01,107.56,109.5,37916.61,4221551.74,-0.016084104591607584,0.016084104591607584
2013-06-22,109.5,109.96,107.51,108.2,7196.65,781056.97,-0.01187214611872145,0.01187214611872145
2013-06-23,108.2,109.0,106.2,107.9,10974.21,1179572.74,-0.0027726432532346745,0.0027726432532346745
2013-06-24,107.9,108.33,100.76,102.1,28755.72,2970209.43,-0.053753475440222576,0.053753475440222576
2013-06-25,102.1,109.98,100.0,103.33,93495.87,9737161.74,0.012047012732615103,0.012047012732615103
2013-06-26,103.33,105.49,101.83,104.0,13074.01,1361155.01,0.006484080131617276,0.006484080131617276
2013-06-27,104.0,104.0,100.06,101.74,14516.46,1481838.89,-0.02173076923076933,0.02173076923076933
2013-06-28,101.74,101.79,92.25,94.66,47455.09,4594020.57,-0.06958914881069389,0.06958914881069389
2013-06-29,94.66,100.44,93.0,95.0,25419.63,2457873.24,0.0035918022395944327,0.0035918022395944327
2013-06-30,95.0,98.12,93.85,97.51,8488.32,822038.9,0.0264210526315789,0.0264210526315789
2013-07-01,97.51,98.18,86.01,88.05,52796.2,4817325.36,-0.09701569069839,0.09701569069839
2013-07-02,88.05,92.57,87.51,90.51,27396.38,2466507.43,0.02793867120954019,0.02793867120954019
2013-07-03,90.51,91.2,76.0,78.89,73017.06,6073317.69,-0.12838360402165516,0.12838360402165516
2013-07-04,78.89,84.27,72.0,80.2,63440.37,4966499.64,0.01660539992394483,0.01660539992394483
2013-07-05,80.2,80.6,65.42,68.5,90767.53,6454413.42,-0.14588528678304247,0.14588528678304247
2013-07-06,68.5,75.0,66.81,69.66,40793.42,2866037.15,0.016934306569343027,0.016934306569343027
2013-07-07,69.66,77.0,66.6,76.5,42847.02,3032307.79,0.09819121447028434,0.09819121447028434
2013-07-08,76.5,80.0,72.46,76.0,58514.64,4503253.45,-0.006535947712418277,0.006535947712418277
2013-07-09,76.0,78.3,72.51,76.7,32217.4,2437106.04,0.009210526315789558,0.009210526315789558
2013-07-10,76.7,89.84,75.53,88.0,59672.71,4916740.89,0.1473272490221642,0.1473272490221642
2013-07-11,88.0,90.7,85.0,88.98,35244.01,3084484.64,0.011136363636363722,0.011136363636363722
2013-07-12,88.98,104.17,88.0,93.99,101213.45,9759561.48,0.0563047875927174,0.0563047875927174
2013-07-13,93.99,98.32,87.76,98.32,34261.15,3186590.74,0.04606873071603368,0.04606873071603368
2013-07-14,98.32,99.0,92.86,94.42,12218.47,1171458.48,-0.03966639544344985,0.03966639544344985
2013-07-15,94.42,101.94,93.11,98.89,34121.74,3366165.02,0.04734166490150393,0.04734166490150393
2013-07-16,98.89,100.73,96.0,97.1,15900.43,1560692.7,-0.0181009202143797,0.0181009202143797
2013-07-17,97.1,100.0,96.18,98.5,16680.42,1642097.6,0.014418125643666402,0.014418125643666402
2013-07-18,98.5,98.8,86.2,90.07,58919.25,5358091.05,-0.08558375634517779,0.08558375634517779
2013-07-19,90.07,95.2,87.6,92.09,26957.55,2474448.15,0.02242700122127239,0.02242700122127239
2013-07-20,92.09,93.1,89.27,89.82,9066.0,829452.96,-0.024649799109566883,0.024649799109566883
2013-07-21,89.82,92.0,88.0,92.0,8614.05,769333.68,0.024270763749721702,0.024270763749721702
2013-07-22,92.0,92.0,89.8,91.6,8215.9,751344.12,-0.004347826086956608,0.004347826086956608
2013-07-23,91.6,97.13,91.6,95.56,23790.42,2251574.55,0.043231441048035,0.043231441048035
2013-07-24,95.56,95.99,92.3,95.09,13827.2,1304035.34,-0.004918375889493509,0.004918375889493509
2013-07-25,95.09,97.48,93.57,96.95,21666.37,2086771.46,0.019560416447576,0.019560416447576
2013-07-26,96.95,97.48,96.0,96.02,10435.8,1004832.58,-0.009592573491490564,0.009592573491490564
2013-07-27,96.02,97.0,93.0,94.4,14637.48,1383243.82,-0.016871485107269213,0.016871485107269213
2013-07-28,94.4,100.58,94.0,98.78,42022.37,4137932.56,0.04639830508474563,0.04639830508474563
2013-07-29,98.78,102.85,98.45,101.48,23930.02,2412405.74,0.02733346831342387,0.02733346831342387
2013-07-30,101.48,107.99,100.47,107.96,26911.77,2793637.02,0.06385494678754422,0.06385494678754422
2013-07-31,107.96,111.65,103.55,106.21,44785.6,4838033.8,-0.01620970729899962,0.01620970729899962
2013-08-01,106.21,108.0,103.0,104.0,13994.49,1473502.4,-0.02080783353733162,0.02080783353733162
2013-08-02,104.0,108.0,101.21,104.5,26584.85,2793208.56,0.004807692307692291,0.004807692307692291
2013-08-03,104.5,105.89,102.0,104.95,8342.92,866021.18,0.0043062200956938135,0.0043062200956938135
